Filename,ID,Microscope,Objective,Mag,Accession,Ear ,Ear row,Ear position,Spk position,Position type,taxon code,View,Charred?,
13511_Arch_BOP017a__d,13511,Feedsax,,,Botolph Bridge,BOP017a,,,,,Arch_Tturg,d,,
13512_Arch_BOP017a__l,13512,Feedsax,,,Botolph Bridge,BOP017a,,,,,Arch_Tturg,l,,
13513_Arch_BOP017b__d,13513,Feedsax,,,Botolph Bridge,BOP017b,,,,,Arch_Tcom,d,,
13514_Arch_BOP017b__l,13514,Feedsax,,,Botolph Bridge,BOP017b,,,,,Arch_Tcom,l,,
13515_Arch_BOP017c__d,13515,Feedsax,,,Botolph Bridge,BOP017c,,,,,Arch_Tcom,d,,
13516_Arch_BOP017c__l,13516,Feedsax,,,Botolph Bridge,BOP017c,,,,,Arch_Tcom,l,,
13517_Arch_BOP020a__d,13517,Feedsax,,,Botolph Bridge,BOP020a,,,,,Arch_Tcom,d,,
13518_Arch_BOP020a__l,13518,Feedsax,,,Botolph Bridge,BOP020a,,,,,Arch_Tcom,l,,
13519_Arch_BOP022a__d,13519,Feedsax,,,Botolph Bridge,BOP022a,,,,,Arch_Tcom,d,,
13520_Arch_BOP022a__l,13520,Feedsax,,,Botolph Bridge,BOP022a,,,,,Arch_Tcom,l,,
13521_Arch_BOP022b__d,13521,Feedsax,,,Botolph Bridge,BOP022b,,,,,Arch_Tcom,d,,
13522_Arch_BOP022b__l,13522,Feedsax,,,Botolph Bridge,BOP022b,,,,,Arch_Tcom,l,,
13523_Arch_BOP022c__d,13523,Feedsax,,,Botolph Bridge,BOP022c,,,,,Arch_Taes,d,,
13524_Arch_BOP022c__l,13524,Feedsax,,,Botolph Bridge,BOP022c,,,,,Arch_Taes,l,,
13527_Arch_BOP015a__d,13527,Feedsax,,,Botolph Bridge,BOP015a,,,,,Arch_Taes,d,,
13528_Arch_BOP015a__l,13528,Feedsax,,,Botolph Bridge,BOP015a,,,,,Arch_Taes,l,,
13529_Arch_BOP002c__d,13529,Feedsax,,,Botolph Bridge,BOP002c,,,,,Arch_Tturg,d,,
13530_Arch_BOP002c__l,13530,Feedsax,,,Botolph Bridge,BOP002c,,,,,Arch_Tturg,l,,
13531_Arch_BOP002a__d,13531,Feedsax,,,Botolph Bridge,BOP002a,,,,,Arch_Tcom,d,,
13532_Arch_BOP002a__l,13532,Feedsax,,,Botolph Bridge,BOP002a,,,,,Arch_Tcom,l,,
13535_Arch_BOP014a__d,13535,Feedsax,,,Botolph Bridge,BOP014a,,,,,Arch_Tturg,d,,
13536_Arch_BOP014a__l,13536,Feedsax,,,Botolph Bridge,BOP014a,,,,,Arch_Tturg,l,,
14000_ORLBB00_FT_97__S1_1x1_d,14000,Nikon,1x,1,Botolph Bridge,ORLBB00,97,493,,S1,Arch_Tcom,d,,
14001_ORLBB00_FT_97__S1_1x1_l,14001,Nikon,1x,1,Botolph Bridge,ORLBB00,97,493,,S1,Arch_Tcom,l,,
14002_ORLBB00_SphaeroCompac_97__S1_1x1_d,14002,Nikon,1x,1,Botolph Bridge,ORLBB00,97,493,,S1,Arch_Tcom,d,,
14003_ORLBB00_SphaeroCompac_97__S1_1x1_l,14003,Nikon,1x,1,Botolph Bridge,ORLBB00,97,493,,S1,Arch_Tcom,l,,
14004_ORLBB00_SphaeroCompac_97__S2_1x1_d,14004,Nikon,1x,1,Botolph Bridge,ORLBB00,97,493,,S2,Arch_Tcom,d,,
14005_ORLBB00_SphaeroCompac_97__S2_1x1_l,14005,Nikon,1x,1,Botolph Bridge,ORLBB00,97,493,,S2,Arch_Tcom,l,,
14006_ORLBB99_FT_18__S1_1x1_d,14006,Nikon,1x,1,Botolph Bridge,ORLBB99,18,142,,S1,Arch_Taes,d,,
14007_ORLBB99_FT_18__S1_1x1_l,14007,Nikon,1x,1,Botolph Bridge,ORLBB99,18,142,,S1,Arch_Taes,l,,
14008_ORLBB99_Sphaero_36__S1_1x1_d,14008,Nikon,1x,1,Botolph Bridge,ORLBB99,36,198,,S1,Arch_Taes,d,,
14009_ORLBB99_Sphaero_36__S1_1x1_l,14009,Nikon,1x,1,Botolph Bridge,ORLBB99,36,198,,S1,Arch_Taes,l,,
14010_ORLBB00_NoID_145__S1_1x1_d,14010,Nikon,1x,1,Botolph Bridge,ORLBB00,145,900,,S1,Arch_Tcom,d,,
14011_ORLBB00_NoID_145__S1_1x1_l,14011,Nikon,1x,1,Botolph Bridge,ORLBB00,145,900,,S1,Arch_Tcom,l,,
14012_ORLBB00_NoID_145__S2_1x1_d,14012,Nikon,1x,1,Botolph Bridge,ORLBB00,145,900,,S2,Arch_Tcom,d,,
14013_ORLBB00_NoID_145__S2_1x1_l,14013,Nikon,1x,1,Botolph Bridge,ORLBB00,145,900,,S2,Arch_Tcom,l,,
14014_Houghton_FT_07094__S1_1x1_d,14014,Nikon,1x,1,Houghton,Houghton,7094,7094,,S1,Arch_Tcom,d,,
14015_Houghton_FT_07094__S1_1x1_l,14015,Nikon,1x,1,Houghton,Houghton,7094,7094,,S1,Arch_Tcom,l,,
14016_Houghton_FT_07094__S2_1x1_d,14016,Nikon,1x,1,Houghton,Houghton,7094,7094,,S2,Arch_Tturg,d,,
14017_Houghton_FT_07094__S2_1x1_l,14017,Nikon,1x,1,Houghton,Houghton,7094,7094,,S2,Arch_Tturg,l,,
14018_Houghton_FT_07094__S3_1x1_d,14018,Nikon,1x,1,Houghton,Houghton,7094,7094,,S3,Adur,d,,
14019_Houghton_FT_07094__S3_1x1_l,14019,Nikon,1x,1,Houghton,Houghton,7094,7094,,S3,Adur,l,,
14020_Houghton_FT_07094__S4_1x1_d,14020,Nikon,1x,1,Houghton,Houghton,7094,7094,,S4,Arch_Tcom,d,,
14021_Houghton_FT_07094__S4_1x1_l,14021,Nikon,1x,1,Houghton,Houghton,7094,7094,,S4,Arch_Tcom,l,,
14022_Houghton_FT_07094__S5_1x1_d,14022,Nikon,1x,1,Houghton,Houghton,7094,7094,,S5,Arch_Tcom,d,,
14023_Houghton_FT_07094__S5_1x1_l,14023,Nikon,1x,1,Houghton,Houghton,7094,7094,,S5,Arch_Tcom,l,,
14024_Houghton_FT_07094__S6_1x1_d,14024,Nikon,1x,1,Houghton,Houghton,7094,7094,,S6,Arch_Tturg,d,,
14025_Houghton_FT_07094__S6_1x1_l,14025,Nikon,1x,1,Houghton,Houghton,7094,7094,,S6,Arch_Tturg,l,,
14026_Houghton_FT_07094__S7_1x1_d,14026,Nikon,1x,1,Houghton,Houghton,7094,7094,,S7,Adur,d,,
14027_Houghton_FT_07094__S7_1x1_l,14027,Nikon,1x,1,Houghton,Houghton,7094,7094,,S7,Adur,l,,
14028_Houghton_FT_07094__S8_1x1_d,14028,Nikon,1x,1,Houghton,Houghton,7094,7094,,S8,Arch_Tcom,d,,
14029_Houghton_FT_07094__S8_1x1_l,14029,Nikon,1x,1,Houghton,Houghton,7094,7094,,S8,Arch_Tcom,l,,
14030_Houghton_FT_07094__S9_1x1_d,14030,Nikon,1x,1,Houghton,Houghton,7094,7094,,S9,Arch_Tturg,d,,
14031_Houghton_FT_07094__S9_1x1_l,14031,Nikon,1x,1,Houghton,Houghton,7094,7094,,S9,Arch_Tturg,l,,
14032_Houghton_FT_07094__S10_1x1_d,14032,Nikon,1x,1,Houghton,Houghton,7094,7094,,S10,Arch_Tcom,d,,
14033_Houghton_FT_07094__S10_1x1_l,14033,Nikon,1x,1,Houghton,Houghton,7094,7094,,S10,Arch_Tcom,l,,
14034_Houghton_FT_07094__S11_1x1_d,14034,Nikon,1x,1,Houghton,Houghton,7094,7094,,S11,Arch_Tturg,d,,
14035_Houghton_FT_07094__S11_1x1_l,14035,Nikon,1x,1,Houghton,Houghton,7094,7094,,S11,Arch_Tturg,l,,
14036_Houghton_FT_07094__S12_1x1_d,14036,Nikon,1x,1,Houghton,Houghton,7094,7094,,S12,Arch_Tturg,d,,
14037_Houghton_FT_07094__S12_1x1_l,14037,Nikon,1x,1,Houghton,Houghton,7094,7094,,S12,Arch_Tturg,l,,
14038_Houghton_FT_07094__S13_1x1_d,14038,Nikon,1x,1,Houghton,Houghton,7094,7094,,S13,Arch_Tturg,d,,
14039_Houghton_FT_07094__S13_1x1_l,14039,Nikon,1x,1,Houghton,Houghton,7094,7094,,S13,Arch_Tturg,l,,
14040_Houghton_FT_07094__S14_1x1_d,14040,Nikon,1x,1,Houghton,Houghton,7094,7094,,S14,Arch_Tturg,d,,
14041_Houghton_FT_07094__S14_1x1_l,14041,Nikon,1x,1,Houghton,Houghton,7094,7094,,S14,Arch_Tturg,l,,
14042_Houghton_FT_07094__S15_1x1_d,14042,Nikon,1x,1,Houghton,Houghton,7094,7094,,S15,Arch_Tturg,d,,
14043_Houghton_FT_07094__S15_1x1_l,14043,Nikon,1x,1,Houghton,Houghton,7094,7094,,S15,Arch_Tturg,l,,
14044_Houghton_FT_07094__S16_1x1_d,14044,Nikon,1x,1,Houghton,Houghton,7094,7094,,S16,Arch_Tturg,d,,
14045_Houghton_FT_07094__S16_1x1_l,14045,Nikon,1x,1,Houghton,Houghton,7094,7094,,S16,Arch_Tturg,l,,
14046_Houghton_FT_07094__S17_1x1_d,14046,Nikon,1x,1,Houghton,Houghton,7094,7094,,S17,Arch_Tturg,d,,
14047_Houghton_FT_07094__S17_1x1_l,14047,Nikon,1x,1,Houghton,Houghton,7094,7094,,S17,Arch_Tturg,l,,
14048_Houghton_FT_07094__S18_1x1_d,14048,Nikon,1x,1,Houghton,Houghton,7094,7094,,S18,Arch_Tturg,d,,
14049_Houghton_FT_07094__S18_1x1_l,14049,Nikon,1x,1,Houghton,Houghton,7094,7094,,S18,Arch_Tturg,l,,
14050_Houghton_FT_07094__S19_1x1_d,14050,Nikon,1x,1,Houghton,Houghton,7094,7094,,S19,Arch_Tturg,d,,
14051_Houghton_FT_07094__S19_1x1_l,14051,Nikon,1x,1,Houghton,Houghton,7094,7094,,S19,Arch_Tturg,l,,
14052_Houghton_FT_07094__S20_1x1_d,14052,Nikon,1x,1,Houghton,Houghton,7094,7094,,S20,Arch_Tturg,d,,
14053_Houghton_FT_07094__S20_1x1_l,14053,Nikon,1x,1,Houghton,Houghton,7094,7094,,S20,Arch_Tturg,l,,
14054_Houghton_FT_07094__S21_1x1_d,14054,Nikon,1x,1,Houghton,Houghton,7094,7094,,S21,Arch_Tturg,d,,
14055_Houghton_FT_07094__S21_1x1_l,14055,Nikon,1x,1,Houghton,Houghton,7094,7094,,S21,Arch_Tturg,l,,
14056_Houghton_FT_07094__S22_1x1_d,14056,Nikon,1x,1,Houghton,Houghton,7094,7094,,S22,Arch_Taes,d,,
14057_Houghton_FT_07094__S22_1x1_l,14057,Nikon,1x,1,Houghton,Houghton,7094,7094,,S22,Arch_Taes,l,,
14058_Houghton_FT_07094__S23_1x1_d,14058,Nikon,1x,1,Houghton,Houghton,7094,7094,,S23,Arch_Tturg,d,,
14059_Houghton_FT_07094__S23_1x1_l,14059,Nikon,1x,1,Houghton,Houghton,7094,7094,,S23,Arch_Tturg,l,,
14060_Houghton_FT_07094__S24_1x1_d,14060,Nikon,1x,1,Houghton,Houghton,7094,7094,,S24,Arch_Taes,d,,
14061_Houghton_FT_07094__S24_1x1_l,14061,Nikon,1x,1,Houghton,Houghton,7094,7094,,S24,Arch_Taes,l,,
14062_Houghton_FT_07094__S25_1x1_d,14062,Nikon,1x,1,Houghton,Houghton,7094,7094,,S25,Arch_Tturg,d,,
14063_Houghton_FT_07094__S25_1x1_l,14063,Nikon,1x,1,Houghton,Houghton,7094,7094,,S25,Arch_Tturg,l,,
14066_Houghton_FT_07225__S1_1x1_d,14066,Nikon,1x,1,Houghton,Houghton,7225,7225,,S1,Arch_Tturg,d,,
14067_Houghton_FT_07225__S1_1x1_l,14067,Nikon,1x,1,Houghton,Houghton,7225,7225,,S1,Arch_Tturg,l,,
14068_Houghton_FT_07225__S2_1x1_d,14068,Nikon,1x,1,Houghton,Houghton,7225,7225,,S2,Arch_Tturg,d,,
14069_Houghton_FT_07225__S2_1x1_l,14069,Nikon,1x,1,Houghton,Houghton,7225,7225,,S2,Arch_Tturg,l,,
14070_Houghton_FT_07225__S3_1x1_d,14070,Nikon,1x,1,Houghton,Houghton,7225,7225,,S3,Arch_Tturg,d,,
14071_Houghton_FT_07225__S3_1x1_l,14071,Nikon,1x,1,Houghton,Houghton,7225,7225,,S3,Arch_Tturg,l,,
14072_Houghton_FT_07225__S4_1x1_d,14072,Nikon,1x,1,Houghton,Houghton,7225,7225,,S4,Arch_Tturg,d,,
14073_Houghton_FT_07225__S4_1x1_l,14073,Nikon,1x,1,Houghton,Houghton,7225,7225,,S4,Arch_Tturg,l,,
14074_Houghton_FT_07225__S5_1x1_d,14074,Nikon,1x,1,Houghton,Houghton,7225,7225,,S5,Arch_Tturg,d,,
14075_Houghton_FT_07225__S5_1x1_l,14075,Nikon,1x,1,Houghton,Houghton,7225,7225,,S5,Arch_Tturg,l,,
14076_Houghton_FT_07225__S6_1x1_d,14076,Nikon,1x,1,Houghton,Houghton,7225,7225,,S6,Arch_Tturg,d,,
14077_Houghton_FT_07225__S6_1x1_l,14077,Nikon,1x,1,Houghton,Houghton,7225,7225,,S6,Arch_Tturg,l,,
14078_Houghton_FT_07225__S7_1x1_d,14078,Nikon,1x,1,Houghton,Houghton,7225,7225,,S7,Arch_Tturg,d,,
14079_Houghton_FT_07225__S7_1x1_l,14079,Nikon,1x,1,Houghton,Houghton,7225,7225,,S7,Arch_Tturg,l,,
14080_Houghton_FT_07225__S8_1x1_d,14080,Nikon,1x,1,Houghton,Houghton,7225,7225,,S8,Arch_Taes,d,,
14081_Houghton_FT_07225__S8_1x1_l,14081,Nikon,1x,1,Houghton,Houghton,7225,7225,,S8,Arch_Taes,l,,
14082_Houghton_FT_07225__S9_1x1_d,14082,Nikon,1x,1,Houghton,Houghton,7225,7225,,S9,Arch_Tturg,d,,
14083_Houghton_FT_07225__S9_1x1_l,14083,Nikon,1x,1,Houghton,Houghton,7225,7225,,S9,Arch_Tturg,l,,
